"rich","year","agri_std","fallow_std","edge_std","NUTS_anon"
7,2007,1.09144461040482,0.477337993183511,0.182685215200586,"9d508d815ad06ff9a1e7bb143bd9caca39217e09503f9d7d2db924013063dd5c"
9,2007,1.33621784440506,-0.231311406402173,-0.601382978099656,"8e03c12119ddb51f5841956a85152d79e5ee4ab255e3182f041ce3711bcc4102"
6,2007,-1.72473780172226,-0.231311406402173,-1.18070370688731,"8e03c12119ddb51f5841956a85152d79e5ee4ab255e3182f041ce3711bcc4102"
8,2007,-0.825019007725448,-0.317576227809206,0.721701451965574,"4c119b4ad67c4e5e0c08f00401cd043a7a361f9b3f829a2e59e0aee03244b14c"
12,2007,0.835674577179289,-0.317576227809206,0.826933946649085,"4c119b4ad67c4e5e0c08f00401cd043a7a361f9b3f829a2e59e0aee03244b14c"
5,2007,0.0992254868336367,-0.317576227809206,1.79498719268428,"4c119b4ad67c4e5e0c08f00401cd043a7a361f9b3f829a2e59e0aee03244b14c"
8,2007,-1.62093137943369,-0.317576227809206,-0.628666753580628,"4c119b4ad67c4e5e0c08f00401cd043a7a361f9b3f829a2e59e0aee03244b14c"
9,2007,-0.46922367451909,0.431958363779914,1.45627088928477,"5092abbaf89bbb8cfc3b041052c44c282fce7f8da6a956121cf5d195563904e1"
7,2007,0.374114496815741,-0.295471167163765,2.45482399267714,"84fe1c1a06a36b5a6dca38333b9b9d13805574f85ba60f4337d5370cad6adf38"
11,2007,0.320413194293708,-0.665871604707374,-0.713824317857813,"bbfba18906eb4c03e64feaafd42e97100b27ec36379ee77a4ad2e3a366e419fa"
8,2007,0.126587925199936,-0.665871604707374,0.24640941257318,"bbfba18906eb4c03e64feaafd42e97100b27ec36379ee77a4ad2e3a366e419fa"
9,2007,0.602218292460196,-0.346396949472898,-0.0631558330912464,"82f09298f3e8cd7e2897d34a5dabf36ec6dcda9b429826204631173d394a60e2"
8,2007,-0.0177768782946759,0.0860342515175987,0.405263567895317,"c386e7805196c972f32687b9351b2269e46f5a1f38bb8fd3969a7889badd0e31"
10,2007,-0.993336699526189,-0.00494945885629733,-0.934059389067324,"7601ba2e1511b31be99f4f8eee6f0bdc33895ecb1f03cd5d5daf88287baf0481"
11,2007,0.54173501290474,0.0860342515175987,0.844340091217443,"c386e7805196c972f32687b9351b2269e46f5a1f38bb8fd3969a7889badd0e31"
6,2007,0.827493397188902,0.750137090629261,-0.123755418658413,"fa3562571077f3a5dc2aab9409b32413f5479a9e00040c73c36c2c06298ee431"
11,2007,0.89336002164046,0.869695412332191,-0.160947040826596,"ea14e2f49980cb9b16a8bdeee4793ba4d84d68ed15d6d1b96012b1563a4c1c6b"
16,2007,0.384765088769274,0.640844215855832,-0.242845429558723,"e05fb74a0fcf6e124ae8a83d9dfb069172cb0dbe26746860c222d577252cbcfc"
5,2007,1.13027662737774,0.712765467851749,0.60495330740096,"26e0d9d4eab0c4689f41a3bf13ea65b0da23d40fdc476ec3034513710e31d788"
11,2007,0.72833448506688,-0.665871604707374,0.495578603395944,"bbfba18906eb4c03e64feaafd42e97100b27ec36379ee77a4ad2e3a366e419fa"
8,2007,-1.16346138247499,-0.665871604707374,-0.183116783667573,"bbfba18906eb4c03e64feaafd42e97100b27ec36379ee77a4ad2e3a366e419fa"
7,2007,-1.11119220767772,0.869695412332191,-0.703293026355705,"ea14e2f49980cb9b16a8bdeee4793ba4d84d68ed15d6d1b96012b1563a4c1c6b"
2,2007,-0.872306577918594,-0.47338450530951,-0.841998840941652,"5da5ae44081469f2cb639627db51ca7d9f94c76a7b2ff9700b1529c83f1ae2f6"
6,2007,-1.52749593381999,2.13107131011154,-0.62856170319454,"61fd6b5ded8a5dd1a083344363bc098bd9b87c17e797159e616c8572708674fa"
13,2007,0.886123257615742,0.337072233384984,-0.953878569445063,"ea62137c4520daea01b0006d9f1beb92e9eceee8f7edd32c6664526312d26e12"
12,2007,0.968446312356068,1.66449942741523,-1.27613609067843,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
10,2007,1.63831579408083,0.0354048103906392,-1.28093339794823,"083004995bfa7548b79a9ac9fcfb112c2f793d7d7a92f570603508cb72836ec3"
11,2007,1.02328620497175,1.66449942741523,-0.181159440127264,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
15,2007,0.835220270675684,0.798390704751436,0.788169582712267,"16a98793d2c971426c92266d36b72f52adc0d043f7f85f6ca18bdb509824e765"
6,2007,1.19747599493339,2.40624284903413,-0.471987485260875,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
9,2007,1.00851810572323,1.24415650319846,1.47177384435304,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
13,2007,-0.510722212512309,2.40624284903413,0.109810093226654,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
11,2007,0.440883226056268,2.40624284903413,-0.288107776363638,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
9,2007,-0.798703698864488,1.66449942741523,-0.679265503627631,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
9,2007,-1.86645022332393,2.40624284903413,-0.997664371856447,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
11,2007,-0.721847957079082,1.83640011318044,-0.846855285046444,"c7c69adaf91bebd66a898f98c82f46770925e21374287058591dc8450ca5b12c"
13,2007,1.37486969780715,1.66449942741523,0.777933197925052,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
11,2007,1.07432167521704,1.66449942741523,-0.277702706774438,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
11,2007,1.05391547070815,1.66449942741523,-0.928991017161156,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
16,2007,0.979919599599521,2.40624284903413,-0.751357342639267,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
5,2007,-1.07626573610814,2.40624284903413,0.688345679808109,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
16,2007,0.517162321502835,2.40624284903413,-0.0221311770252666,"477bfacf07ad96c091338edeb70033772390510f5bc596b6aa24bb443c06bf7c"
8,2007,-0.517172798049886,1.24415650319846,-0.263764527466184,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
9,2007,1.36364018307769,0.798390704751436,-0.647962394805974,"16a98793d2c971426c92266d36b72f52adc0d043f7f85f6ca18bdb509824e765"
12,2007,0.532210763568245,0.798390704751436,0.132062270089457,"16a98793d2c971426c92266d36b72f52adc0d043f7f85f6ca18bdb509824e765"
16,2007,0.397242817286236,0.798390704751436,0.784383416294597,"16a98793d2c971426c92266d36b72f52adc0d043f7f85f6ca18bdb509824e765"
10,2007,1.15891529204308,0.337072233384984,-1.03300588048944,"ea62137c4520daea01b0006d9f1beb92e9eceee8f7edd32c6664526312d26e12"
9,2007,1.20848473401189,0.190008517942363,1.11156781925929,"fb9262cc598786cb9d82938c33edbfc102b6518f1dff6a619cc9b62730eee212"
16,2007,-0.976898314247903,1.47932202800162,0.763339349501663,"8c938461767966b3317fec21b290435fc92ff66c9d4db1a1ae6752b2e59120b7"
9,2007,-1.41065686857882,0.337072233384984,-0.536916822843497,"ea62137c4520daea01b0006d9f1beb92e9eceee8f7edd32c6664526312d26e12"
8,2007,-0.273298454099258,0.337072233384984,-0.479529865123003,"ea62137c4520daea01b0006d9f1beb92e9eceee8f7edd32c6664526312d26e12"
11,2007,1.04857830202525,0.190008517942363,0.297626290299724,"fb9262cc598786cb9d82938c33edbfc102b6518f1dff6a619cc9b62730eee212"
7,2007,0.969929739820757,1.24415650319846,0.493797459048384,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
12,2007,0.877571653474447,0.0354048103906392,-1.67255534259471,"083004995bfa7548b79a9ac9fcfb112c2f793d7d7a92f570603508cb72836ec3"
11,2007,1.58913342731578,2.13107131011154,4.40217464145799,"61fd6b5ded8a5dd1a083344363bc098bd9b87c17e797159e616c8572708674fa"
9,2007,1.56726196355884,1.24415650319846,-0.933967851266549,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
10,2007,0.625716604499667,2.13107131011154,0.00978144323693799,"61fd6b5ded8a5dd1a083344363bc098bd9b87c17e797159e616c8572708674fa"
6,2007,-0.69868964760357,2.13107131011154,-0.161124418636045,"61fd6b5ded8a5dd1a083344363bc098bd9b87c17e797159e616c8572708674fa"
11,2007,0.950596260985832,2.13107131011154,1.88997118848183,"61fd6b5ded8a5dd1a083344363bc098bd9b87c17e797159e616c8572708674fa"
10,2007,0.872346226142131,1.24415650319846,-0.620102809277648,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
10,2007,-0.132271870294117,1.34234721131524,-0.105296427935519,"77acfe59fd005aeea5b969ade10d50825b9951e4b2a9e5fe26b59379b7c9cb89"
12,2007,-0.379329113679256,1.24415650319846,0.0426674118748839,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
9,2007,0.427099687770168,1.24415650319846,-0.69347326642308,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
3,2007,-1.19164094788242,-0.0553710708653625,-0.509358822582446,"004e16af049ab4e2bd00cb284037a1ddaacd1f4a537ad45767996901be8fe04f"
9,2007,1.63360831884056,-0.0553710708653625,0.739019252665587,"004e16af049ab4e2bd00cb284037a1ddaacd1f4a537ad45767996901be8fe04f"
6,2007,-0.935978358581709,-0.0553710708653625,-0.822075652822929,"004e16af049ab4e2bd00cb284037a1ddaacd1f4a537ad45767996901be8fe04f"
11,2007,0.860792314619385,2.28003444304477,-0.0296382227331813,"459e67b1e612d13d55c90fd7a412025b8f9a8e160a942eaec8d41bb9b108db65"
12,2007,0.738454203900511,1.24415650319846,-0.511817012464441,"72da82e3fcfa5aa19a4bcf59db6e67146300d573a54512764e60ad90bcff150f"
9,2007,1.44969738529208,1.34234721131524,-0.976497171318826,"77acfe59fd005aeea5b969ade10d50825b9951e4b2a9e5fe26b59379b7c9cb89"
12,2007,0.857923960992304,1.34234721131524,0.0931908954225091,"77acfe59fd005aeea5b969ade10d50825b9951e4b2a9e5fe26b59379b7c9cb89"
8,2007,-0.391965461819121,1.34234721131524,-0.477523444206707,"77acfe59fd005aeea5b969ade10d50825b9951e4b2a9e5fe26b59379b7c9cb89"
8,2007,1.56507817630235,1.34234721131524,0.247021163245586,"77acfe59fd005aeea5b969ade10d50825b9951e4b2a9e5fe26b59379b7c9cb89"
9,2007,1.20467718879263,2.28003444304477,-0.941034026884755,"459e67b1e612d13d55c90fd7a412025b8f9a8e160a942eaec8d41bb9b108db65"
11,2007,1.11194332692566,2.28003444304477,3.49131585746675,"459e67b1e612d13d55c90fd7a412025b8f9a8e160a942eaec8d41bb9b108db65"
10,2007,-0.852752018480142,2.28003444304477,-0.373506211907333,"459e67b1e612d13d55c90fd7a412025b8f9a8e160a942eaec8d41bb9b108db65"
13,2007,0.228842853539295,2.28003444304477,0.00816975526993582,"459e67b1e612d13d55c90fd7a412025b8f9a8e160a942eaec8d41bb9b108db65"
10,2007,0.633088821863329,1.66449942741523,-0.781308030816602,"97f8cb7fa603e9077fe5a3641b2d098edf5bcf2cb5ef91af62dfc6194470c323"
12,2007,1.0979822066714,0.0354048103906392,-1.28630053080025,"083004995bfa7548b79a9ac9fcfb112c2f793d7d7a92f570603508cb72836ec3"
14,2007,0.19746682528095,0.0354048103906392,0.8670305803203,"083004995bfa7548b79a9ac9fcfb112c2f793d7d7a92f570603508cb72836ec3"
10,2007,-0.630242721538756,-1.69560155878724,2.48426420628193,"43c674363563ad16b648262549d5ebc10112525a7b3251230665348ee537d22f"
2,2007,-1.73253646527676,0.526655688469809,-0.138022985208745,"51cafe06e846a0df5e770370147dec72805b25f10a778b5a8e9fdb50034e2a39"
2,2007,-1.25018688897967,-0.794062608009526,-0.59535939280811,"1fdf06c587ea7c8e655f51125e501f4e0c558317319bea4ab77792c79854ead9"
7,2007,0.482787187998722,-0.794062608009526,-0.696309264893189,"1fdf06c587ea7c8e655f51125e501f4e0c558317319bea4ab77792c79854ead9"
11,2007,-0.176240216137884,0.526655688469809,0.365971013906642,"51cafe06e846a0df5e770370147dec72805b25f10a778b5a8e9fdb50034e2a39"
10,2007,0.691825693488307,0.156865065394274,-0.333824813996302,"61a3aaaa1ea89ab45e39a41d0243d61c73d48d71f93b67628993247238a76fa0"
6,2007,0.0894902294735905,0.156865065394274,0.308169347914274,"61a3aaaa1ea89ab45e39a41d0243d61c73d48d71f93b67628993247238a76fa0"
9,2007,-0.333325535087546,0.344933712549251,-0.135522681176051,"9f4080420937d67734a2e17b8d9ff145494f765a5064d20e1cc50cc859bd1362"
13,2007,1.32032148178248,-0.033555738835661,-0.592612331036611,"ccfe95b74131a7759b29e533e6222f8e5ba7dbb64537d5bc29db4e0ca926c37f"
11,2007,1.31765203708059,-0.330403751326501,-0.309202143703254,"0575954a5621002203bf663d2bbb902ede04171655a68370996c29a93339bda4"
5,2007,-0.985498716174833,-0.033555738835661,0.0314307106082382,"ccfe95b74131a7759b29e533e6222f8e5ba7dbb64537d5bc29db4e0ca926c37f"
5,2007,1.13627276863314,0.99324515771317,-0.766984348430152,"3e07f2a7c2e68c70cac49f57a52d4fbf26ef0502a40745af626b122e11689d98"
10,2007,0.436116922778323,0.156865065394274,0.94065238247189,"61a3aaaa1ea89ab45e39a41d0243d61c73d48d71f93b67628993247238a76fa0"
4,2007,-1.02368816677579,-0.388813622420327,0.51958704151072,"5ad34465cff45ae4ed5c9bff1f37afd9515bf8cae1283acc283b694205c9c058"
6,2007,-1.57872030103315,-0.388813622420327,-1.2007946318801,"5ad34465cff45ae4ed5c9bff1f37afd9515bf8cae1283acc283b694205c9c058"
11,2007,1.21865634678477,-0.330403751326501,-1.15391033257482,"0575954a5621002203bf663d2bbb902ede04171655a68370996c29a93339bda4"
4,2007,1.65226264288914,-0.330403751326501,-1.67255534259471,"0575954a5621002203bf663d2bbb902ede04171655a68370996c29a93339bda4"
15,2007,1.11351071963709,0.046097306834962,-0.851760169989135,"5e857a641ae94b1c6d7f1d91e215ce51b58a55c5636ef24bc50a64c3954bfa79"
8,2007,1.45411856017532,-0.278962272643631,-0.887679132497591,"ad727f17e83e7eaaf294406b702947c907deba1ca34d351ef43cfe85501fb134"
11,2007,-0.60235325436694,-0.278962272643631,-0.0853259585416647,"ad727f17e83e7eaaf294406b702947c907deba1ca34d351ef43cfe85501fb134"
4,2007,-1.52549995619754,-0.278962272643631,-0.924837577757409,"ad727f17e83e7eaaf294406b702947c907deba1ca34d351ef43cfe85501fb134"
9,2007,-0.548950859695037,0.62307561766224,0.287861492247068,"b434d848fcf682f2047924080095013bd94542ad498dc659bc42817fd31eb172"
10,2007,0.594875219223602,0.531115209245535,-0.643433740254753,"b9f0fedd2c1bf4fc5c3ac82833d5dfe4e245e3a66d2d995f469df3417731e78e"
12,2007,0.875891798815397,0.046097306834962,-0.14475357477093,"5e857a641ae94b1c6d7f1d91e215ce51b58a55c5636ef24bc50a64c3954bfa79"
13,2007,0.371267756467978,0.529805579937129,0.228430137998122,"8f1f22850d6cc5cb2f660a498ba70df3a9c5839b19174950d1377cdd6a9c804a"
1,2007,-1.70512226846641,-0.283245974112404,-0.765822540390406,"828d5dd2665df5de46806824573f54ff0d088109d213706c16a5bdf4b4bd331c"
8,2007,-0.495123498184118,-0.283245974112404,1.17777591171651,"828d5dd2665df5de46806824573f54ff0d088109d213706c16a5bdf4b4bd331c"
10,2007,1.31310081811715,-0.283245974112404,0.193566486151398,"828d5dd2665df5de46806824573f54ff0d088109d213706c16a5bdf4b4bd331c"
4,2007,-1.3806878888976,0.529805579937129,0.582771302242527,"8f1f22850d6cc5cb2f660a498ba70df3a9c5839b19174950d1377cdd6a9c804a"
4,2007,-1.09855593100458,0.0357452391453376,-0.506475614362691,"baf1b5f15766c7f34e4f8f6fc68d059563d63901bdccc9b42cd6bcd8d2d07b89"
9,2007,1.48457529246808,0.529805579937129,6.50797507170801,"8f1f22850d6cc5cb2f660a498ba70df3a9c5839b19174950d1377cdd6a9c804a"
12,2007,0.52098825862515,-0.704543260792711,0.701962475084268,"f37fae35053f0c38b66ac731965206dec3ee667d555e694457733152f109b51d"
13,2010,1.13500070068027,0.558526296958737,0.0354926562247704,"58cd27d7d0ba8424542471221cff4776c0fe6836a7f0f440ec698b9ceb34cf9f"
13,2010,1.0529136111462,0.83743605338287,0.644994218769065,"36bc0a6e58c5ec1c355739d22872007dbe4f10b2b6a764e357fb7b21d8b5c73d"
7,2010,1.39455181646706,0.83743605338287,-1.64604414368304,"36bc0a6e58c5ec1c355739d22872007dbe4f10b2b6a764e357fb7b21d8b5c73d"
6,2010,-1.82771208190125,0.83743605338287,-0.590073549717064,"36bc0a6e58c5ec1c355739d22872007dbe4f10b2b6a764e357fb7b21d8b5c73d"
7,2010,-0.831613880909844,0.83743605338287,1.56526787500165,"36bc0a6e58c5ec1c355739d22872007dbe4f10b2b6a764e357fb7b21d8b5c73d"
9,2010,1.47161003282897,0.575176813684873,-0.383066370605213,"f5f25332b84f322c7cbbbcf740eaf8e63acf96e8618abd62684379c55061566e"
6,2010,0.0225160187507955,0.65729641357961,-1.00204001980942,"0a75f1b8e162dd7db396cf31eab84def9f1be5200636a02bc01a85a484b2eb3f"
17,2010,0.912548193464738,0.558526296958737,-0.256621641310442,"58cd27d7d0ba8424542471221cff4776c0fe6836a7f0f440ec698b9ceb34cf9f"
9,2010,-1.2148551031175,0.65729641357961,2.13153734309535,"0a75f1b8e162dd7db396cf31eab84def9f1be5200636a02bc01a85a484b2eb3f"
12,2010,0.293471552639297,0.65729641357961,0.0823603349592062,"0a75f1b8e162dd7db396cf31eab84def9f1be5200636a02bc01a85a484b2eb3f"
13,2010,0.901160930620028,1.10207064714215,-0.212364402394077,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
6,2010,-1.58953308099714,1.10207064714215,-0.434659019108956,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
13,2010,0.980485210239602,0.315631430940748,0.167275612138496,"5298640a08e932df386f6492e8fb77ce8b4fcb84f4df179f1a5858529c18b7b3"
10,2010,0.693891753869924,0.315631430940748,-0.0887367525755829,"5298640a08e932df386f6492e8fb77ce8b4fcb84f4df179f1a5858529c18b7b3"
12,2010,0.650194836393638,0.315631430940748,0.141882544297151,"5298640a08e932df386f6492e8fb77ce8b4fcb84f4df179f1a5858529c18b7b3"
13,2010,0.430787156281571,0.315631430940748,-0.376277199479398,"5298640a08e932df386f6492e8fb77ce8b4fcb84f4df179f1a5858529c18b7b3"
13,2010,1.03985994486192,0.315631430940748,0.639069916637104,"5298640a08e932df386f6492e8fb77ce8b4fcb84f4df179f1a5858529c18b7b3"
11,2010,1.56806783602382,1.10207064714215,-0.808812283884839,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
6,2010,1.14531153255428,0.315631430940748,0.10317187971756,"5298640a08e932df386f6492e8fb77ce8b4fcb84f4df179f1a5858529c18b7b3"
11,2010,-0.626198590406637,1.10859274622595,-0.593224341537859,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
11,2010,0.291856467492488,1.10859274622595,-0.012428194676086,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
8,2010,-0.951661745085884,1.10859274622595,-0.919197824855245,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
7,2010,-0.0686267876037302,1.10859274622595,-0.372438585837991,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
11,2010,-0.845909454376822,1.10859274622595,0.176617742829102,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
9,2010,0.716807022519376,1.10859274622595,-0.18134268578027,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
13,2010,0.593018181858212,1.12434528605082,-0.119901637514178,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
10,2010,0.157294230355919,1.12434528605082,-0.346552421684997,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
13,2010,1.61628597513636,1.10859274622595,-0.677227687235575,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
7,2010,-1.2706037227602,1.12434528605082,-0.0446932403458441,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
8,2010,1.56545565685215,-0.505889718418055,-0.739687696566883,"90da71b7cd131805f94ec9abb67c74afce2587e63db7ebf81a0f5fdcc08eb8e8"
8,2010,0.365748078617509,1.12434528605082,1.15278671054369,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
6,2010,-0.727213150034639,1.10859274622595,-0.902865704706393,"9a663e83351f71640983c5becfc2bd916443c41fad490b9b656c0db0e03e4140"
9,2010,1.07336751530729,1.12434528605082,-0.234399335160429,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
5,2010,-1.91479481194392,0.743108957465149,-1.27887936577925,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
5,2010,1.56083426633012,-0.505889718418055,-0.486968833327827,"90da71b7cd131805f94ec9abb67c74afce2587e63db7ebf81a0f5fdcc08eb8e8"
10,2010,-0.497650416676508,0.743108957465149,-1.09476806125335,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
6,2010,-0.955576745298435,1.12434528605082,0.109577433480687,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
7,2010,-1.8698999265919,0.743108957465149,-1.34759811485252,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
4,2010,0.000242414284997437,1.12434528605082,-0.0714826281282287,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
4,2010,-0.660436296647563,1.12434528605082,0.25885962559204,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
7,2010,-0.914933375797887,0.743108957465149,-0.0116636601381163,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
13,2010,-0.161250201377691,0.743108957465149,0.544750915254485,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
11,2010,1.08477145297229,1.12434528605082,-0.252392043122495,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
7,2010,1.3985483120535,1.10207064714215,-0.721333440129317,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
8,2010,-0.672696905036557,1.10207064714215,-0.604785337251376,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
11,2010,0.432019226197272,1.10207064714215,0.207792385481832,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
14,2010,-0.585495910294187,1.10207064714215,0.727834305427504,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
11,2010,-0.0733059995469555,-0.604430623775048,-0.0593969663415826,"c314db49843dc7e43c04b1caeafe93d053b295f93179615eaae42dc733c0e87c"
10,2010,-0.438155269177206,1.10207064714215,0.97585180996954,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
10,2010,-0.153311998862199,1.10207064714215,-0.773970246616035,"a85abda2df5e3062e115b1cb1cac3e6bdb3cc895f6585af01cc0a42f096e6ae9"
5,2010,1.52640515417181,1.12434528605082,-1.67255534259471,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
14,2010,1.51983423615971,1.12434528605082,0.0421943257310128,"a372b5d48abacf362142828ab95aaa3b156d3a5f2eaa70eb88d278ec14053afd"
11,2010,-1.27216579291236,0.743108957465149,-0.659513235391159,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
3,2010,-1.64355149282188,0.743108957465149,-0.877627692513424,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
11,2010,0.370413390306198,0.743108957465149,0.168755890954099,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
3,2010,-1.43591410502296,0.218780221084358,1.15538391207364,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
9,2010,-0.956710998104437,0.218780221084358,-0.629232417418379,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
10,2010,0.419122668912251,0.743108957465149,-1.67255534259471,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
7,2010,0.549313623734329,0.743108957465149,-0.377162247792333,"f2f165cc02090004f5373dd16f9eb7f0267bd3a5fe84379cced9b9b4650144ba"
10,2010,-0.250435418342968,0.342516140592253,-0.211449545644384,"17da2f5168910c71b623670cd1294ae901403e00817d2bae0efcc1adf0eceb1b"
6,2010,0.966683751498286,0.342516140592253,-0.849451611764705,"17da2f5168910c71b623670cd1294ae901403e00817d2bae0efcc1adf0eceb1b"
9,2010,-0.942517647018068,-0.604430623775048,-0.391061624955638,"c314db49843dc7e43c04b1caeafe93d053b295f93179615eaae42dc733c0e87c"
9,2010,-0.575919678063391,-0.505889718418055,-1.29811335242371,"90da71b7cd131805f94ec9abb67c74afce2587e63db7ebf81a0f5fdcc08eb8e8"
13,2010,0.834140912141002,-0.601959612237693,2.26213608973965,"ca3c0d021c45f566b3e4abe4014533741b0e795f199b2ace77bab7d9914fe50e"
6,2010,-1.15003450975105,-0.604430623775048,0.122904816772995,"c314db49843dc7e43c04b1caeafe93d053b295f93179615eaae42dc733c0e87c"
5,2010,0.904676394515416,0.218780221084358,1.98670800312655,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
6,2010,-1.7262657814077,0.218780221084358,-1.08977712577472,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
4,2010,-0.854705675671497,-0.601959612237693,0.370773057059799,"ca3c0d021c45f566b3e4abe4014533741b0e795f199b2ace77bab7d9914fe50e"
11,2010,0.0498828743229606,-0.505889718418055,-0.652351496682773,"90da71b7cd131805f94ec9abb67c74afce2587e63db7ebf81a0f5fdcc08eb8e8"
8,2010,-1.31659138102556,0.218780221084358,-0.503610990532277,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
12,2010,-0.727981490254363,0.218780221084358,-0.294187437726573,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
12,2010,-0.299163242787321,0.342516140592253,-0.710752994037301,"17da2f5168910c71b623670cd1294ae901403e00817d2bae0efcc1adf0eceb1b"
8,2010,0.46031770996394,0.218780221084358,0.265085026394687,"e2f97a8ac9ab592cfffcaefbdfa177eb98b912063c244e3967599bf090277525"
12,2010,0.108455574792778,0.342516140592253,1.59095567843073,"17da2f5168910c71b623670cd1294ae901403e00817d2bae0efcc1adf0eceb1b"
