"NUTS_code","NUTS_year","n_bird","year","ARAB","GRAS","SEFA","fallow_per","is_bird"
"DE40G","DE40G_2007",3,2007,35747.274758,10752.060692,3194.031792,6.86898374157302,1
"DE40G","DE40G_2010",3,2010,39296.77296,11140.75000173,700.5271717,1.38890082336425,1
"DE40G","DE40G_2016",5,2016,37008.50459,11615.9156132,1047.2212974,2.15369415825154,1
"DE40H","DE40H_2007",11,2007,68240.919163,15243.604499,9360.544809,11.2123114541536,1
"DE40H","DE40H_2010",11,2010,72018.39037,15595,4866.613672,5.55464598670113,1
"DE40H","DE40H_2016",11,2016,70108.691741,18512.916292,2991.9987688,3.37615039402791,1
"DE40I","DE40I_2007",3,2007,143206.028949,26618.0636515,8351.653584,4.91782612002333,1
"DE40I","DE40I_2010",12,2010,147531.141452,26110.000001,2694.424966,1.55172037194268,1
"DE40I","DE40I_2016",14,2016,144108.642099,28823.081754,4881.9751235,2.82306508876874,1
"DE501","DE501_2007",7,2007,1335.48809,6226.903773,85.024382,1.1243054253244,1
"DE501","DE501_2010",8,2010,849.334728,3465.745134,82.440012,1.91050953021736,1
"DE501","DE501_2016",7,2016,626.362719,5515.793325,25.485047,0.414920213967784,1
"DE502","DE502_2007",2,2007,488.127626,1284.448976,12.521979,0.706428088121633,1
"DE502","DE502_2010",2,2010,724.334772,3117.351786,40.873358,1.06394307247385,1
"DE502","DE502_2016",2,2016,984.019809,887.899196,15.925918,0.850780293242442,1
"DE600","DE600_2007",4,2007,5688.904205,6441.848276,548.606494,4.52244405167169,1
"DE600","DE600_2010",7,2010,5685.671565,6684.948882,526.042655,4.25235465960457,1
"DE600","DE600_2016",11,2016,6012.148844,6796.804004,463.956512,3.62212678511376,1
"DE714","DE714_2007",1,2007,3645.552965,967.940977,181.762741,3.93980664730653,1
"DE714","DE714_2010",2,2010,4050.172199,919,65.981948,1.32782574959423,1
"DE714","DE714_2016",1,2016,3706.950862,1340,128.001938,2.53622318702892,1
"DE715","DE715_2007",1,2007,12626.710751,10068.884881,597.5971525,2.63309746168287,1
"DE715","DE715_2010",1,2010,12628.527409,9902,267.3901558,1.18679048628568,1
"DE715","DE715_2016",2,2016,11998.830421,10321.288242,413.66419826134,1.85332436850826,1
"DE716","DE716_2007",3,2007,19315.447287,5475.677896,1257.06732934,5.07063443091323,1
"DE716","DE716_2010",2,2010,19354.703474,5387,599.2755113,2.42212712608796,1
"DE716","DE716_2016",3,2016,19209.098276,6068.661411,478.3065544,1.89220310788059,1
"DE718","DE718_2007",4,2007,7483.479131,4681.210492,238.369784,1.95952212006552,1
"DE718","DE718_2010",3,2010,7290.886463,4402.000001,109.295375,0.934716806979167,1
"DE718","DE718_2016",4,2016,7327.091167,4502.910424,268.0778115,2.26608432330176,1
"DE719","DE719_2010",1,2010,22714.875115,22016,743.45798,1.66206893580468,1
"DE719","DE719_2016",3,2016,21468.350001,23002.091972,510.908031,1.14887104407506,1
"DE71A","DE71A_2007",1,2007,5235.605329,1180.5354826,329.554715,5.13633856670017,1
"DE71A","DE71A_2010",1,2010,5527.09775,1519.000001,128.23853,1.81999362671062,1
"DE71A","DE71A_2016",2,2016,5289.108615,1773,252.946683,3.58174444475037,1
"DE71B","DE71B_2007",2,2007,6149.932306,10977.068836,296.459361,1.73094728342723,1
"DE71B","DE71B_2010",1,2010,6174.37582,10541.099999,100.735586,0.602648629873263,1
"DE71B","DE71B_2016",2,2016,5724.385087,10780.783763,157.215582,0.952523318172537,1
"DE71C","DE71C_2007",1,2007,3945.693621,2050.166718,408.478255,6.81267127493044,1
"DE71C","DE71C_2010",1,2010,4075.831767,2230.325027,164.008611,2.60076963446336,1
"DE71C","DE71C_2016",1,2016,3672.28736,2249.901325,182.0229682,3.07357596797002,1
"DE71D","DE71D_2007",1,2007,11096.868965,5396.88839,583.769865,3.53933826256413,1
"DE71E","DE71E_2007",1,2007,38825.962348,13164.237002,1522.863927,2.92913654119312,1
"DE71E","DE71E_2016",1,2016,38038.715153,13245.850378,1075.00390785,2.09615485033249,1
"DE721","DE721_2007",2,2007,20931.607779,11025.464268,1413.529269,4.42321269896407,1
"DE721","DE721_2010",1,2010,22092.507649,10893.507927,707.610358,2.14518287717915,1
"DE721","DE721_2016",4,2016,21930.48602,12018.459018,961.882845,2.83332175395535,1
"DE722","DE722_2007",3,2007,8328.855204,15092.91673,853.4489016,3.64382722197503,1
"DE722","DE722_2016",1,2016,8393.306583,16912.755928,372.000992822026,1.47000740498576,1
"DE723","DE723_2007",1,2007,21086.604773,10518.830163,828.438588,2.62119027843648,1
"DE723","DE723_2010",1,2010,21955.699003,10589.961,359.744431,1.10535300549087,1
"DE723","DE723_2016",2,2016,20775.849999,10523.341522,724.096455,2.31346696132445,1
"DE724","DE724_2007",2,2007,30072.458211,19250.94553,1895.119125,3.84223103286095,1
"DE724","DE724_2016",3,2016,28834.527161,19374.664272,1043.038653893,2.16356803109339,1
"DE725","DE725_2007",4,2007,28980.556552,33757.334355,2023.529685,3.22537091340797,1
"DE725","DE725_2010",1,2010,30500.733597,32505.074663,638.792309,1.01386257337412,1
"DE725","DE725_2016",4,2016,30524.901966,33399.003161,1148.05585,1.79597264547451,1
"DE732","DE732_2007",5,2007,26865.31684,35295.193939,1540.764131,2.4786864066769,1
"DE732","DE732_2010",3,2010,27069.304228,34075.520974,683.776245,1.11828963896954,1
"DE732","DE732_2016",4,2016,26007.478574,34886.915524,904.027073,1.48458176879978,1
"DE733","DE733_2007",1,2007,20658.587563,14462.794699,1894.422651,5.39392964908928,1
"DE733","DE733_2016",1,2016,20660.370528,14433.407508,1083.844751,3.08842424970081,1
"DE734","DE734_2007",4,2007,37896.324586,11108.432472,2098.152809,4.28152884528478,1
"DE735","DE735_2007",1,2007,52263.530507,16095.248636,2895.749854,4.23610528201852,1
"DE735","DE735_2016",3,2016,51878.351966,15581.7505,1861.793328,2.75984361117499,1
"DE736","DE736_2007",10,2007,38257.651727,30013.40129,2608.049935,3.82014019082227,1
"DE736","DE736_2010",5,2010,39345.783152,28760.1209,667.115662,0.9795269166248,1
"DE736","DE736_2016",11,2016,38645.678618,28371.21545,1165.518531,1.73914137205073,1
"DE737","DE737_2007",1,2007,22684.328763,13750.361184,2593.080477,7.11706475551746,1
"DE737","DE737_2016",3,2016,23455.777225,13722.876183,1552.855507,4.17673951221122,1
"DE803","DE803_2007",1,2007,1557.144775,1265.386178,172.037163,6.09513822398106,1
"DE803","DE803_2010",1,2010,833.516418,1321,81.483582,3.78198937447132,1
"DE803","DE803_2016",1,2016,798.695273,1402.801134,25.679588,1.16646059100291,1
"DE80J","DE80J_2007",1,2007,224552.827611,52826.7884683,17650.152342,6.36317570536762,1
"DE80J","DE80J_2010",2,2010,236403.5823821,51566.6827332,8264.127198,2.86978490459462,1
"DE80J","DE80J_2016",17,2016,231704.330052607,52685.0303329,9874.9323515097,3.47232833820633,1
"DE80K","DE80K_2007",1,2007,173149.956555818,42037.4386612,9670.6231204102,4.49404720506854,1
"DE80K","DE80K_2010",1,2010,179668.363696,40256.8805314,3513.6968213,1.59767780804048,1
"DE80K","DE80K_2016",8,2016,176151.9420108,40460.4134275,6813.44947537,3.14545745166912,1
"DE80L","DE80L_2007",2,2007,105262.236383,26812.101303,3928.266267,2.97428428249192,1
"DE80L","DE80L_2010",2,2010,111349.549943,26818.090357,1828.4114826,1.32332829787786,1
"DE80L","DE80L_2016",10,2016,109919.903271,26024.236669,4134.79274014,3.04153804788123,1
"DE80M","DE80M_2010",1,2010,120660.925674,15492.7775764,1824.99517863,1.34039334594789,1
"DE80M","DE80M_2016",1,2016,117163.636169,16039.229718,3205.94242373,2.40681189731285,1
"DE80N","DE80N_2007",4,2007,147862.195946,50619.2783499,10742.226424,5.41220608225898,1
"DE80N","DE80N_2010",3,2010,153002.26203686,51607.399076,4944.659116184,2.41663032394966,1
"DE80N","DE80N_2016",17,2016,149378.27635052,50449.991504,5717.417429702,2.86116548528781,1
"DE80O","DE80O_2007",1,2007,186554.181787,58093.1157237,18190.34769,7.43533563423255,1
"DE80O","DE80O_2010",4,2010,198233.56293,57819.999999,9357.9556059,3.65468673774902,1
"DE80O","DE80O_2016",16,2016,197054.693986,61641.7680514,8408.16325025,3.25020419066822,1
"DE914","DE914_2007",1,2007,57921.357142,13292.91072,5134.680053,7.21018442954445,1
"DE914","DE914_2010",2,2010,59722.607838,12714.199273,3304.442169,4.56182747527286,1
"DE914","DE914_2016",3,2016,61145.703066,13080.985807,3295.011659,4.43911982203286,1
"DE916","DE916_2007",1,2007,22643.610298347,3418.558122,1459.173927,5.5988201114563,1
"DE916","DE916_2010",1,2010,23807.169526,3366.755963,508.194069,1.87015331739876,1
"DE916","DE916_2016",1,2016,22988.3707275209,3671.105146,895.0087167095,3.35718796931958,1
"DE917","DE917_2016",1,2016,36075.553425,3656.1376076,1592.408344,4.00790477982279,1
"DE918","DE918_2007",2,2007,44752.750658,9869.486827,2283.798759,4.18107874037046,1
"DE918","DE918_2010",3,2010,46543.353154,8908.395092,633.907179,1.14316896951166,1
"DE918","DE918_2016",3,2016,46146.013297,9028.957516,1393.206215,2.5250692378649,1
"DE91A","DE91A_2007",2,2007,30588.923623,3006.174097,1458.572273,4.34162235560838,1
"DE91A","DE91A_2010",2,2010,30297.954499,3107.597046,591.915629,1.77190796626316,1
"DE91A","DE91A_2016",3,2016,31720.43358,3110.719098,930.281741,2.67083248607958,1
"DE91B","DE91B_2007",2,2007,46403.25292,1826.118992,2225.331602,4.6140588479161,1
"DE91B","DE91B_2010",4,2010,47750.633109,1590.11367203,864.006813,1.75110201885348,1
"DE91B","DE91B_2016",1,2016,47145.395956,1874.97697716,1893.098419,3.86186049947288,1
"DE91C","DE91C_2007",3,2007,56690.75735898,12264.420532,4463.275809,6.47272031703922,1
"DE91C","DE91C_2010",3,2010,58841.2813432,11732.623047,1729.285151,2.45031809695388,1
"DE91C","DE91C_2016",3,2016,58012.1375568069,12659.48880351,2304.27844239,3.26054254170084,1
"DE922","DE922_2007",3,2007,103088.374417,23013.570616,3727.0748342,2.95560455726884,1
"DE922","DE922_2010",3,2010,106023.136675,21657.792087,916.3329072,0.717674061494387,1
"DE922","DE922_2016",5,2016,105789.563701,22215.856636,1129.5790711976,0.8824462809651,1
"DE923","DE923_2007",2,2007,32853.511664,4600.311514,1877.613531,5.01314250904802,1
"DE923","DE923_2010",1,2010,33709.766616,4529.106173,598.943845,1.56632191619491,1
"DE923","DE923_2016",2,2016,33641.107654,4442.99188,1148.943016,3.0168575076175,1
"DE925","DE925_2007",2,2007,61705.101605,4127.674043,2844.489248,4.32077976357726,1
"DE925","DE925_2010",2,2010,63168.295775,3997.377969,1030.481675,1.53423857389959,1
"DE925","DE925_2016",4,2016,62137.409883,4140.911941,1615.96066273,2.43814360149482,1
"DE926","DE926_2010",1,2010,19260.174191,6801.083948,348.830332,1.33850150341738,1
"DE926","DE926_2016",1,2016,18193.966588,6719.4156114,647.0423678,2.59716791008642,1
"DE927","DE927_2007",4,2007,65061.0610528,13990.9692573,3838.92755393,4.85620361535423,1
"DE927","DE927_2010",4,2010,67899.958363,13083.195943,1135.28103,1.40187306820659,1
"DE927","DE927_2016",2,2016,67515.648551,12417.915568,1522.13338269,1.90424810837153,1
"DE928","DE928_2007",1,2007,27563.037977,4552.57546,1523.236351,4.74297759869378,1
"DE928","DE928_2010",1,2010,28324.4687107,4267.53816037,421.927423685,1.29457331472129,1
"DE928","DE928_2016",2,2016,27914.131823,4686.01341169,914.4931335,2.80518116381544,1
"DE929","DE929_2007",5,2007,91673.599215,17726.943229,6918.782563,6.32426714569682,1
"DE929","DE929_2010",3,2010,92401.391946,16984.364506,2971.626506557,2.7166484951457,1
"DE929","DE929_2016",4,2016,93771.95583,18581.978404,3357.824979,2.98861361811029,1
"DE931","DE931_2007",1,2007,37822.204225,11635.235506,2779.440591,5.61986347477231,1
"DE931","DE931_2010",1,2010,39097.09511875,10569.201004,1494.167414,3.008413211058,1
"DE931","DE931_2016",1,2016,40127.082819,10785.036322,1223.9689675,2.40408175528943,1
"DE932","DE932_2007",5,2007,52317.79935,81171.132216,1592.104276,1.19268635782947,1
"DE932","DE932_2010",3,2010,57378.49382,76625.522267,487.3399215,0.363675608933692,1
"DE932","DE932_2016",5,2016,61473.908476,73838.862227,374.478091061189,0.276749998625877,1
"DE933","DE933_2007",7,2007,34530.179276,17683.124055,3722.433708,7.12928213792963,1
"DE933","DE933_2010",8,2010,35984.354643,17417.599871,1686.084462,3.15734597608777,1
"DE933","DE933_2016",5,2016,35414.003529,17523.254674,1756.001546,3.31713731615304,1
"DE934","DE934_2007",3,2007,46072.399755,11830.838735,3883.507843,6.70689229872814,1
"DE934","DE934_2010",4,2010,47457.568347,11199.89644,1680.067212,2.86420017997836,1
"DE934","DE934_2016",4,2016,46276.887918,12022.878097,2332.40610125,4.00071262833181,1
"DE935","DE935_2007",3,2007,42820.1088507,15974.660124,5339.49858566,9.08158783302243,1
"DE935","DE935_2010",3,2010,44511.2183807,16255.681389,2727.01437256,4.48766414428758,1
"DE935","DE935_2016",1,2016,43295.1984561,15676.807222,3216.69278023,5.45460976482365,1
"DE936","DE936_2007",2,2007,12853.14858,27009.054688,928.407465,2.329042021983,1
"DE936","DE936_2010",2,2010,14020.078132,25363.358788,121.98388,0.309733963157627,1
"DE936","DE936_2016",2,2016,14530.528321,24845.391947,143.50949647,0.364460044344988,1
"DE937","DE937_2007",5,2007,76983.410145,45485.281817,4217.896515,3.44406104729913,1
"DE937","DE937_2010",5,2010,82270.692071,40405.020652,972.202349,0.792497820000621,1
"DE937","DE937_2016",6,2016,85055.57435,40286.834261,778.49559125663,0.621095126448934,1
"DE938","DE938_2007",3,2007,44653.955574,22022.430599,4046.500657,6.06886618974949,1
"DE938","DE938_2010",4,2010,46373.633432,21335.72108,1826.07086113,2.69692551980594,1
"DE938","DE938_2016",3,2016,46205.439685,21093.834944,1832.6138913,2.7230811942664,1
"DE939","DE939_2007",6,2007,38808.5714575,31710.4286862,2390.538933,3.38992176311162,1
"DE939","DE939_2010",7,2010,40161.2938529,29596.0067386,633.204914,0.907725655423594,1
"DE939","DE939_2016",5,2016,41407.934978,29668.8726667,379.4075537004,0.533799373203407,1
"DE93A","DE93A_2007",2,2007,61275.203479,6943.418197,5197.053829,7.61823341093445,1
"DE93A","DE93A_2010",2,2010,63893.653067,6540.950937,2756.048767,3.9129186654382,1
"DE93A","DE93A_2016",1,2016,64190.428096,6898.838545,3421.751437,4.81331655069647,1
"DE93B","DE93B_2007",1,2007,31012.938221,14203.752632,1871.061907,4.13798947181439,1
"DE93B","DE93B_2010",2,2010,31839.862327,13347.735847,452.658767,1.00173230109949,1
"DE93B","DE93B_2016",2,2016,31566.535181,13892.72341,601.849575,1.3239317878342,1
"DE942","DE942_2010",1,2010,2087.341529,3070.965963,26.850373,0.520526801506931,1
"DE944","DE944_2007",1,2007,406.029051,157.013464,32.401698,5.75475157502094,1
"DE944","DE944_2010",1,2010,2538.695028,950.951618,56.759638,1.62651533974251,1
"DE944","DE944_2016",1,2016,2291.459321,986.629254,89.226264,2.72189911768934,1
"DE946","DE946_2007",1,2007,20892.440934,22499.89,692.910001,1.59684899632131,1
"DE946","DE946_2010",2,2010,22467.193172,20987.036994,262.071211,0.603097120807016,1
"DE946","DE946_2016",2,2016,22549.358685,19858,235.4941834,0.555314432924815,1
"DE947","DE947_2007",5,2007,35249.682902,44169.013353,1269.487693,1.59847460719311,1
"DE947","DE947_2010",4,2010,36821.49642578,41498.825521,468.546879,0.598244321976084,1
"DE947","DE947_2016",3,2016,39162.566632,42317.376792,852.676650449,1.04648655192591,1
"DE948","DE948_2007",3,2007,79074.157064,13423.531288,1616.955879,1.74810409623068,1
"DE948","DE948_2010",2,2010,81633.410207,11510.488758,460.986738,0.494918876193084,1
"DE948","DE948_2016",2,2016,83277.074769,11708.673083,458.746574529,0.4829635865412,1
"DE949","DE949_2007",7,2007,145698.902671,15770.8788741,3151.70268085,1.95188390712581,1
"DE949","DE949_2010",7,2010,144854.085769,14971.164045,991.988377,0.620670625044821,1
"DE949","DE949_2016",6,2016,146460.376085,15530.608874,575.27095403085,0.355125289334126,1
"DE94A","DE94A_2007",3,2007,12299.355853,28117.754104,399.157207,0.987594628672524,1
"DE94A","DE94A_2010",3,2010,14358.079632,27494.301293,119.024971,0.284392353241012,1
"DE94A","DE94A_2016",3,2016,14601.43402,28905.567722,235.81118781,0.542007443326891,1
"DE94B","DE94B_2007",2,2007,48943.8930006,8404.1500002873,1181.64000016,2.06047135756963,1
"DE94B","DE94B_2010",1,2010,49394.050321,7890.289209,135.992829,0.23739966300699,1
"DE94C","DE94C_2007",3,2007,15215.651887,51606.367762,375.151858,0.561419514062255,1
"DE94C","DE94C_2010",3,2010,16565.122472,49291.500854,108.99519,0.165503763319989,1
"DE94C","DE94C_2016",4,2016,17612.978567,49159.186807,144.15285852087,0.215887649761619,1
"DE94D","DE94D_2007",2,2007,47319.393944,17857.587181,1401.032177,2.149581267523,1
"DE94D","DE94D_2010",1,2010,48040.75,15509.899568,365.014881,0.574368450175209,1
"DE94D","DE94D_2016",2,2016,48749.884134,14771.999253,342.76536871,0.539602024426354,1
"DE94E","DE94E_2007",3,2007,99194.9034734,19864.4497498,4989.68263545,4.19092032702031,1
"DE94E","DE94E_2010",1,2010,100059.103465,17383.902069,941.939272,0.802039480952577,1
"DE94E","DE94E_2016",2,2016,97883.51974,17682.569606,1399.5976439,1.21107986938077,1
"DE94F","DE94F_2007",1,2007,54229.058021,7464.8290719,1876.931635,3.04232999968648,1
"DE94F","DE94F_2010",1,2010,55920.912552,6854.065784,402.008191,0.640395586993708,1
"DE94F","DE94F_2016",2,2016,56654.430309,7166.555856,588.2838352,0.921771772186466,1
"DE94G","DE94G_2007",1,2007,5308.518458,51668.730058,175.942486,0.308794282950664,1
"DE94G","DE94G_2010",1,2010,6945.217267,49757.302761,106.077908,0.18707794282797,1
"DE94G","DE94G_2016",1,2016,7239.024214,49266.526123,105.951913478271,0.1875070906245,1
"DE94H","DE94H_2007",1,2007,16278.003228,25695.90821,770.585389,1.83586747720245,1
"DE94H","DE94H_2010",1,2010,17433.892253,23873.483838,328.907045,0.796242889588094,1
"DEA1A","DEA1A_2007",2,2007,939.781718,1847.454493,23.091636,0.828477898961969,1
"DEA1A","DEA1A_2010",1,2010,977.076194,1679.848486,50.230012,1.89053202667379,1
"DEA1B","DEA1B_2007",2,2007,50028.227139,22416.996264,1381.395508,1.90681378717758,1
"DEA1D","DEA1D_2007",1,2007,25521.086726,2307.016846,707.781992,2.54340720764082,1
"DEA1D","DEA1D_2016",1,2016,24563.209761,2985.147181,293.044646,1.06374636649646,1
"DEA1E","DEA1E_2007",1,2007,24689.37201,4342.913573,438.152137,1.50918926361265,1
"DEA1E","DEA1E_2010",1,2010,23368.673523,3916.181617,133.891758,0.490718229263064,1
"DEA1E","DEA1E_2016",1,2016,23324.582008,4037.949715,160.01363536,0.584791045579668,1
"DEA1F","DEA1F_2007",2,2007,30356.40863,18701.076923,1229.596325,2.50643976375753,1
"DEA1F","DEA1F_2010",2,2010,31394.334538,18042.695915,300.294666,0.607428608167498,1
"DEA1F","DEA1F_2016",1,2016,30173.779728,17289.67489,327.921564703,0.690892745465349,1
"DEA23","DEA23_2007",2,2007,5666.921778,986.446737,361.038073,5.42639524905378,1
"DEA23","DEA23_2010",2,2010,7259.575657,671.263603,231.67808,2.921230306211,1
"DEA23","DEA23_2016",1,2016,7130.566773,665.463632,194.089891,2.4895989486588,1
"DEA28","DEA28_2007",1,2007,24799.723378,24525.115128,882.523176,1.78920641755907,1
"DEA28","DEA28_2010",1,2010,24838.593859,24351.175006,495.119414,1.00654958424147,1
"DEA29","DEA29_2007",1,2007,33329.652828,4318.730583,387.333191,1.02881759031074,1
"DEA29","DEA29_2010",1,2010,33221.506025,3796.456758,260.383844,0.703398632513558,1
"DEA29","DEA29_2016",1,2016,31716.850612,4577.308943,207.055441065,0.570492452790453,1
"DEA2A","DEA2A_2010",1,2010,2655.771692,26793.093432,78.999342,0.26825937660877,1
"DEA2C","DEA2C_2007",2,2007,19711.605546,21275.999045,809.10427,1.97402184898032,1
"DEA2C","DEA2C_2010",1,2010,20851.129018,20667.330957,547.347568,1.31832338754756,1
"DEA34","DEA34_2007",2,2007,71126.344084,17219.602705,1510.4422243,1.70969046028501,1
"DEA34","DEA34_2010",4,2010,73248.099028,14097.466849,461.578853,0.52845138544296,1
"DEA34","DEA34_2016",3,2016,72128.873346,13555.795086,439.12367945,0.512488041893389,1
"DEA37","DEA37_2007",2,2007,82133.360537,18464.8538739,3342.02656017,3.3221529623968,1
"DEA37","DEA37_2010",2,2010,83699.809485,16065.065784,893.957709,0.896064578429619,1
"DEA37","DEA37_2016",3,2016,82631.43767,15399.300496,1333.42845,1.36021463772112,1
"DEA42","DEA42_2010",1,2010,39672.119808,11580.003898,828.381462,1.61628709622236,1
"DEA44","DEA44_2010",1,2010,51023.097908,13290.260332,1311.964273,2.03995609761833,1
"DEA45","DEA45_2007",2,2007,42351.320698,9416.804761,3208.318511,6.1974786271544,1
"DEA45","DEA45_2010",2,2010,43368.286305,8757.24658,1282.039944,2.45952390899955,1
"DEA45","DEA45_2016",2,2016,42205.019362,8645.638761,1603.75337,3.15384978129637,1
"DEA46","DEA46_2007",2,2007,51090.489323,12130.115658,3225.138957,5.10140476822274,1
"DEA46","DEA46_2010",2,2010,51988.484071,10660.905971,1317.245612,2.10256733723492,1
"DEA46","DEA46_2016",1,2016,52437.816409,10730.150163,1268.652818,2.00838001735257,1
"DEA54","DEA54_2007",1,2007,8609.70298,1856.804652,422.37216,4.03546411898322,1
"DEA54","DEA54_2010",1,2010,8861.993664,1986.439759,144.871109,1.33541040767099,1
"DEA54","DEA54_2016",1,2016,8758.936664,2194.462112,243.781641,2.22562554313416,1
"DEA56","DEA56_2007",2,2007,4122.582233,7220.898905,166.425872,1.46714989847766,1
"DEA56","DEA56_2010",2,2010,4246.783616,7223.675044,60.355888,0.526185480363346,1
"DEA57","DEA57_2007",1,2007,18378.062811,36919.5478,1045.310635,1.89033599001846,1
"DEA57","DEA57_2010",2,2010,20150.047199,34634.782529,646.35434,1.1798053278783,1
"DEA57","DEA57_2016",2,2016,20678.492698,34162.732928,662.11957511,1.20733912773111,1
"DEA58","DEA58_2007",1,2007,8211.790451,17592.778135,543.836254,2.1075192642246,1
"DEA58","DEA58_2010",1,2010,8803.342567,16943.570468,391.257786,1.51962988909828,1
"DEA58","DEA58_2016",2,2016,8054.154826,16597.496696,245.901702201,0.997505996632918,1
"DEA59","DEA59_2007",2,2007,1936.323939,13113.83284,77.051924,0.511967583670047,1
"DEA5A","DEA5A_2007",2,2007,1065.4434958,16257.61,57.50409472,0.33195126213714,1
"DEA5A","DEA5A_2010",3,2010,908.383722,15859.507221,69.9435953,0.417128162019678,1
"DEA5A","DEA5A_2016",2,2016,825.712167,15378.51773,108.022105,0.666629057268552,1
"DEA5B","DEA5B_2007",1,2007,61839.225976,12734.373603,2635.109089,3.53356831891758,1
"DEB12","DEB12_2010",1,2010,8785.464372,9712.119251,262.784438,1.42064197873528,1
"DEB12","DEB12_2016",1,2016,8132.525032,9596.790075,353.535771,1.99407460957369,1
"DEB14","DEB14_2007",1,2007,17446.392229,7578.181602,2718.771104,10.8644052136945,1
"DEB17","DEB17_2016",3,2016,28296.175586,5511.000001,1547.6021863,4.57773286123052,1
"DEB18","DEB18_2010",1,2010,6821.041866,9456.383609,126.818888,0.779109007101751,1
"DEB18","DEB18_2016",2,2016,6325.61654,9596.636648,270.847339,1.70106162615306,1
"DEB1A","DEB1A_2016",1,2016,17868.798372,8014.83488,739.096873,2.8554603049898,1
"DEB1B","DEB1B_2007",1,2007,6714.160109,21079.295127,515.578018,1.85503390500433,1
"DEB1B","DEB1B_2010",1,2010,8164.120401,19366.020216,384.014439,1.39488731402581,1
"DEB1B","DEB1B_2016",1,2016,6155.016881,19762.514966,317.873922,1.22648222784684,1
"DEB23","DEB23_2016",1,2016,41419.980745,35919.999998,1126.152189,1.45610611507933,1
"DEB3B","DEB3B_2007",1,2007,26314.144812,447.05501,1559.79848,5.82858201566027,1
"DEB3B","DEB3B_2010",2,2010,26604.712883,267.971501,484.183458,1.80176811174206,1
"DEB3C","DEB3C_2007",1,2007,6472.468688,1393.624761,500.234245,6.359373280311,1
"DEB3D","DEB3D_2010",1,2010,25848.369808,5260.871941,1033.352102,3.32168848838374,1
"DEB3D","DEB3D_2016",2,2016,24295.32528,6563,1430.966088,4.63721240545559,1
"DEB3F","DEB3F_2010",1,2010,9509.934796,7651.030266,853.724438,4.97480435928645,1
"DEB3F","DEB3F_2016",2,2016,8118.447731,8360.999999,760.730046,4.61623507330971,1
"DEB3G","DEB3G_2010",1,2010,12737.951464,10322.610611,891.72444,3.86688076855993,1
"DEB3H","DEB3H_2007",1,2007,9021.385894,2041.456453,739.335921,6.68305574471548,1
"DEB3H","DEB3H_2010",1,2010,9448.615953,2058.876345,285.542847,2.48136465882864,1
"DEB3H","DEB3H_2016",2,2016,9102.770988,2307.135789,401.456788,3.51849314675606,1
"DEB3J","DEB3J_2010",3,2010,18252.696977,1336.37843,466.961349,2.38378452937669,1
"DEB3J","DEB3J_2016",3,2016,17947.388889,1523,1211.38889,6.22169848227524,1
"DEB3K","DEB3K_2007",1,2007,9964.916147,8160.292955,1272.287716,7.01943745222565,1
"DEB3K","DEB3K_2010",1,2010,10391.827777,7879.619925,639.72444,3.50122470005469,1
"DED21","DED21_2007",1,2007,6393.660857,2448.590868,142.139341,1.60750163443238,1
"DED21","DED21_2010",1,2010,3018.456037,1301.693654,89.826049,2.07923464289053,1
"DED21","DED21_2016",1,2016,2962.945617,1625.00282,201.018958,4.38145634721744,1
"DED2C","DED2C_2007",1,2007,75817.18632414,20381.35812482,4248.829000628,4.41672898999246,1
"DED2C","DED2C_2010",4,2010,77638.066147,20620.487774,1692.345391,1.72233899591139,1
"DED2C","DED2C_2016",9,2016,72305.40215,21303.311017,4542.709382896,4.85287023953818,1
"DED2D","DED2D_2007",1,2007,63680.234811517,20383.93741056,3434.72999740346,4.0858428824229,1
"DED2D","DED2D_2010",2,2010,66647.5626651,19945.985335,564.312417,0.651679518893657,1
"DED2D","DED2D_2016",6,2016,62400.4814083,20874.801595,3547.135607256,4.25952993412876,1
"DED2E","DED2E_2007",2,2007,76682.601489,12403.977961,4215.58561,4.7320097325838,1
"DED2E","DED2E_2016",8,2016,76838.2541045,12367.7023565,3302.2862427,3.70186742422714,1
"DED2F","DED2F_2010",3,2010,49755.054649,24634.969443,665.83311,0.895056989330381,1
"DED2F","DED2F_2016",6,2016,48474.7630048,24929.600562,1673.190573513,2.27941568077264,1
"DED41","DED41_2010",1,2010,5668.886275,1482.087524,90.696741,1.26831314935993,1
"DED41","DED41_2016",1,2016,5332.094527,1730.300753,181.038919,2.56342093330126,1
"DED42","DED42_2007",2,2007,35409.7882783,26901.869918,1705.54112268,2.73711400410345,1
"DED42","DED42_2010",2,2010,36363.405462,26438.037694,1063.786595,1.69388877315691,1
"DED42","DED42_2016",7,2016,34545.06812381,27496.853184,1381.959642689,2.22746106754601,1
"DED43","DED43_2007",1,2007,109173.811841,26928.63906,2411.42447,1.77177152508007,1
"DED43","DED43_2010",3,2010,110952.042344,26411.997058,1314.088005,0.95664630329797,1
"DED43","DED43_2016",8,2016,107185.316065,26345.379066,3517.032193373,2.63387544708175,1
"DED44","DED44_2016",1,2016,35404.744081,19119.722977,608.932208386,1.11680542927316,1
"DED45","DED45_2007",4,2007,40479.16316,10250.952925,658.53568,1.298115854686,1
"DED45","DED45_2010",1,2010,41461.33833,9674.740331,233.952781,0.457510210258709,1
